0.3879	0.3958	0.4038	0.4119	0.4202	0.4287	0.4374	0.4461	0.4551	0.4642	0.4734	0.4828	0.4923	0.5019	0.5117	0.5215	0.5315	0.5416	0.5517	0.5619	0.5722	0.5825	0.5929	0.6032	0.6136	0.6239	0.6341	0.6443	0.6544	0.6644	0.6742	0.6838	0.6932	0.7024	0.7114	0.7200	0.7283	0.7363	0.7439	0.7511	0.7578	0.7641	0.7699	0.7751	0.7798	0.7840	0.7876	0.7905	0.7929	0.7947	0.7958	0.7963	0.7961	0.7953	0.7939	0.7918	0.7891	0.7858	0.7820	0.7775	0.7725	0.7670	0.7610	0.7545	0.7475	0.7401	0.7323	0.7242	0.7157	0.7069	0.6978	0.6885	0.6790	0.6693	0.6594	0.6494	0.6392	0.6290	0.6187	0.6084	0.5980	0.5877	0.5774	0.5671	0.5568	0.5466	0.5365	0.5265	0.5166	0.5068	0.4971	0.4875	0.4781	0.4688	0.4596	0.4506	0.4417	0.4330	0.4245	0.4161	
0.3877	0.3957	0.4038	0.4121	0.4206	0.4293	0.4381	0.4471	0.4563	0.4656	0.4751	0.4847	0.4945	0.5045	0.5145	0.5247	0.5350	0.5454	0.5559	0.5665	0.5772	0.5879	0.5987	0.6095	0.6202	0.6310	0.6417	0.6524	0.6629	0.6733	0.6836	0.6937	0.7037	0.7133	0.7227	0.7318	0.7406	0.7490	0.7570	0.7646	0.7718	0.7784	0.7845	0.7901	0.7951	0.7995	0.8033	0.8065	0.8090	0.8108	0.8120	0.8125	0.8123	0.8115	0.8100	0.8078	0.8049	0.8015	0.7973	0.7926	0.7873	0.7815	0.7751	0.7682	0.7608	0.7530	0.7448	0.7362	0.7273	0.7180	0.7085	0.6987	0.6887	0.6785	0.6681	0.6576	0.6470	0.6363	0.6256	0.6148	0.6040	0.5933	0.5825	0.5718	0.5612	0.5507	0.5402	0.5298	0.5196	0.5095	0.4995	0.4896	0.4799	0.4703	0.4609	0.4517	0.4426	0.4337	0.4249	0.4164	
0.3872	0.3954	0.4037	0.4122	0.4209	0.4297	0.4388	0.4480	0.4574	0.4669	0.4767	0.4866	0.4967	0.5069	0.5173	0.5278	0.5384	0.5492	0.5601	0.5711	0.5821	0.5933	0.6045	0.6157	0.6269	0.6381	0.6493	0.6605	0.6715	0.6825	0.6932	0.7039	0.7143	0.7245	0.7344	0.7440	0.7532	0.7621	0.7706	0.7786	0.7862	0.7932	0.7997	0.8056	0.8109	0.8156	0.8197	0.8230	0.8257	0.8277	0.8289	0.8295	0.8293	0.8284	0.8268	0.8244	0.8214	0.8177	0.8133	0.8083	0.8027	0.7965	0.7897	0.7824	0.7746	0.7664	0.7577	0.7486	0.7392	0.7294	0.7194	0.7091	0.6985	0.6878	0.6770	0.6660	0.6549	0.6437	0.6325	0.6213	0.6100	0.5988	0.5877	0.5766	0.5655	0.5546	0.5438	0.5331	0.5225	0.5120	0.5017	0.4916	0.4816	0.4718	0.4621	0.4526	0.4433	0.4342	0.4253	0.4165	
0.3866	0.3949	0.4034	0.4120	0.4209	0.4299	0.4392	0.4486	0.4583	0.4681	0.4781	0.4883	0.4986	0.5091	0.5198	0.5307	0.5417	0.5528	0.5641	0.5755	0.5870	0.5986	0.6102	0.6219	0.6336	0.6453	0.6570	0.6687	0.6802	0.6917	0.7030	0.7142	0.7252	0.7359	0.7463	0.7565	0.7663	0.7757	0.7846	0.7931	0.8011	0.8086	0.8155	0.8218	0.8274	0.8324	0.8367	0.8403	0.8431	0.8452	0.8466	0.8471	0.8469	0.8460	0.8443	0.8418	0.8386	0.8346	0.8300	0.8246	0.8187	0.8121	0.8049	0.7972	0.7889	0.7801	0.7710	0.7614	0.7514	0.7411	0.7305	0.7197	0.7086	0.6973	0.6859	0.6744	0.6628	0.6511	0.6394	0.6277	0.6160	0.6044	0.5927	0.5812	0.5698	0.5585	0.5472	0.5362	0.5252	0.5145	0.5039	0.4934	0.4831	0.4730	0.4631	0.4534	0.4439	0.4345	0.4254	0.4164	
0.3858	0.3942	0.4028	0.4117	0.4207	0.4300	0.4394	0.4491	0.4590	0.4690	0.4793	0.4897	0.5004	0.5112	0.5223	0.5335	0.5448	0.5564	0.5680	0.5798	0.5918	0.6038	0.6159	0.6281	0.6403	0.6525	0.6647	0.6769	0.6891	0.7011	0.7130	0.7247	0.7363	0.7476	0.7586	0.7693	0.7797	0.7896	0.7991	0.8081	0.8166	0.8246	0.8319	0.8386	0.8446	0.8499	0.8545	0.8583	0.8613	0.8635	0.8650	0.8656	0.8654	0.8643	0.8625	0.8599	0.8564	0.8522	0.8473	0.8416	0.8353	0.8282	0.8206	0.8124	0.8036	0.7944	0.7846	0.7745	0.7639	0.7531	0.7419	0.7305	0.7188	0.7070	0.6951	0.6830	0.6708	0.6586	0.6464	0.6341	0.6219	0.6098	0.5977	0.5858	0.5739	0.5622	0.5506	0.5391	0.5278	0.5167	0.5058	0.4950	0.4845	0.4741	0.4640	0.4540	0.4442	0.4347	0.4253	0.4162	
0.3848	0.3933	0.4021	0.4111	0.4204	0.4298	0.4395	0.4494	0.4595	0.4698	0.4803	0.4910	0.5020	0.5132	0.5245	0.5361	0.5478	0.5597	0.5718	0.5841	0.5964	0.6089	0.6215	0.6342	0.6469	0.6597	0.6725	0.6853	0.6980	0.7106	0.7231	0.7355	0.7476	0.7596	0.7712	0.7825	0.7935	0.8040	0.8141	0.8236	0.8327	0.8411	0.8489	0.8560	0.8624	0.8681	0.8730	0.8770	0.8803	0.8827	0.8842	0.8848	0.8846	0.8835	0.8816	0.8787	0.8751	0.8706	0.8653	0.8593	0.8525	0.8450	0.8369	0.8282	0.8189	0.8090	0.7987	0.7880	0.7768	0.7654	0.7536	0.7415	0.7293	0.7168	0.7043	0.6916	0.6789	0.6661	0.6533	0.6405	0.6278	0.6152	0.6026	0.5902	0.5779	0.5658	0.5538	0.5419	0.5303	0.5188	0.5076	0.4965	0.4856	0.4750	0.4646	0.4544	0.4444	0.4346	0.4251	0.4157	
0.3835	0.3923	0.4012	0.4104	0.4198	0.4294	0.4393	0.4494	0.4597	0.4703	0.4811	0.4921	0.5034	0.5149	0.5266	0.5385	0.5506	0.5630	0.5755	0.5881	0.6010	0.6140	0.6271	0.6403	0.6536	0.6669	0.6803	0.6937	0.7070	0.7203	0.7334	0.7464	0.7592	0.7718	0.7841	0.7961	0.8077	0.8188	0.8295	0.8397	0.8493	0.8583	0.8666	0.8742	0.8810	0.8871	0.8923	0.8966	0.9001	0.9027	0.9043	0.9050	0.9048	0.9036	0.9015	0.8985	0.8945	0.8897	0.8841	0.8777	0.8704	0.8625	0.8538	0.8445	0.8346	0.8242	0.8133	0.8019	0.7901	0.7779	0.7655	0.7528	0.7399	0.7268	0.7136	0.7003	0.6869	0.6736	0.6602	0.6469	0.6336	0.6205	0.6074	0.5945	0.5818	0.5692	0.5568	0.5445	0.5325	0.5207	0.5091	0.4977	0.4866	0.4757	0.4650	0.4545	0.4443	0.4343	0.4246	0.4151	
0.3821	0.3910	0.4001	0.4094	0.4190	0.4288	0.4389	0.4492	0.4598	0.4706	0.4817	0.4930	0.5046	0.5164	0.5284	0.5407	0.5533	0.5660	0.5789	0.5921	0.6054	0.6189	0.6325	0.6463	0.6601	0.6741	0.6881	0.7021	0.7161	0.7300	0.7438	0.7575	0.7710	0.7843	0.7973	0.8100	0.8223	0.8342	0.8455	0.8564	0.8666	0.8762	0.8850	0.8931	0.9004	0.9069	0.9125	0.9171	0.9208	0.9236	0.9253	0.9261	0.9258	0.9246	0.9223	0.9191	0.9149	0.9097	0.9037	0.8968	0.8891	0.8806	0.8714	0.8615	0.8510	0.8399	0.8282	0.8161	0.8037	0.7908	0.7777	0.7643	0.7506	0.7369	0.7230	0.7090	0.6950	0.6810	0.6671	0.6532	0.6394	0.6257	0.6121	0.5987	0.5855	0.5724	0.5596	0.5470	0.5346	0.5224	0.5104	0.4988	0.4873	0.4761	0.4652	0.4545	0.4440	0.4338	0.4239	0.4142	
0.3804	0.3894	0.3987	0.4082	0.4179	0.4280	0.4382	0.4488	0.4596	0.4707	0.4820	0.4936	0.5055	0.5176	0.5301	0.5427	0.5556	0.5688	0.5822	0.5958	0.6096	0.6237	0.6378	0.6522	0.6666	0.6812	0.6958	0.7105	0.7252	0.7398	0.7544	0.7688	0.7831	0.7971	0.8109	0.8243	0.8374	0.8500	0.8621	0.8736	0.8845	0.8947	0.9042	0.9128	0.9207	0.9276	0.9336	0.9386	0.9425	0.9455	0.9474	0.9482	0.9479	0.9465	0.9441	0.9406	0.9361	0.9306	0.9242	0.9168	0.9086	0.8995	0.8896	0.8791	0.8678	0.8560	0.8437	0.8308	0.8176	0.8040	0.7901	0.7759	0.7616	0.7471	0.7325	0.7178	0.7031	0.6885	0.6739	0.6594	0.6450	0.6307	0.6166	0.6027	0.5890	0.5755	0.5622	0.5491	0.5364	0.5238	0.5115	0.4995	0.4878	0.4763	0.4651	0.4541	0.4435	0.4331	0.4229	0.4130	
0.3785	0.3876	0.3970	0.4067	0.4166	0.4268	0.4373	0.4481	0.4591	0.4704	0.4821	0.4940	0.5062	0.5186	0.5314	0.5445	0.5578	0.5714	0.5852	0.5994	0.6137	0.6282	0.6430	0.6579	0.6730	0.6883	0.7036	0.7190	0.7344	0.7498	0.7651	0.7803	0.7954	0.8102	0.8248	0.8391	0.8529	0.8663	0.8792	0.8915	0.9031	0.9140	0.9241	0.9334	0.9418	0.9492	0.9556	0.9610	0.9653	0.9684	0.9705	0.9713	0.9710	0.9696	0.9670	0.9632	0.9584	0.9525	0.9456	0.9377	0.9288	0.9191	0.9086	0.8973	0.8853	0.8727	0.8596	0.8460	0.8319	0.8175	0.8028	0.7878	0.7726	0.7574	0.7420	0.7266	0.7112	0.6959	0.6806	0.6654	0.6504	0.6356	0.6209	0.6065	0.5923	0.5783	0.5645	0.5511	0.5379	0.5250	0.5124	0.5000	0.4880	0.4762	0.4647	0.4536	0.4427	0.4320	0.4217	0.4116	
